time,Volts,Amps,Watts
2022-07-05 18:58:39.414316+07:00,5.219,0.5408,2.822
2022-07-05 18:58:39.758042+07:00,5.219,0.7133,3.722
2022-07-05 18:58:40.082813+07:00,5.219,0.7133,3.722
2022-07-05 18:58:40.438293+07:00,5.202,0.7133,3.71
2022-07-05 18:58:40.711396+07:00,5.202,0.7133,3.71
2022-07-05 18:58:41.069372+07:00,5.202,0.5147,2.677
2022-07-05 18:58:41.361271+07:00,5.202,0.5147,2.677
2022-07-05 18:58:41.701884+07:00,5.216,0.5147,2.684
2022-07-05 18:58:42.013778+07:00,5.216,0.5147,2.684
2022-07-05 18:58:42.348023+07:00,5.216,0.6111,3.187
2022-07-05 18:58:42.669965+07:00,5.216,0.6111,3.187
2022-07-05 18:58:42.998076+07:00,5.219,0.6111,3.189
2022-07-05 18:58:43.317468+07:00,5.219,0.6111,3.189
2022-07-05 18:58:43.658082+07:00,5.219,0.4658,2.431
2022-07-05 18:58:43.962658+07:00,5.219,0.4658,2.431
2022-07-05 18:58:44.294499+07:00,5.216,0.4658,2.429
2022-07-05 18:58:44.612729+07:00,5.216,0.4658,2.429
2022-07-05 18:58:44.962136+07:00,5.216,0.5188,2.706
2022-07-05 18:58:45.251763+07:00,5.216,0.5188,2.706
2022-07-05 18:58:45.597436+07:00,5.209,0.5188,2.702
2022-07-05 18:58:45.900553+07:00,5.209,0.5188,2.702
2022-07-05 18:58:46.260048+07:00,5.209,0.4795,2.497
2022-07-05 18:58:46.549593+07:00,5.209,0.4795,2.497
2022-07-05 18:58:46.889106+07:00,5.211,0.4795,2.498
2022-07-05 18:58:47.216073+07:00,5.211,0.4795,2.498
2022-07-05 18:58:47.539373+07:00,5.211,0.5229,2.724
2022-07-05 18:58:47.858905+07:00,5.211,0.5229,2.724
2022-07-05 18:58:48.207130+07:00,5.216,0.5229,2.727
2022-07-05 18:58:48.529240+07:00,5.216,0.5229,2.727
2022-07-05 18:58:48.847550+07:00,5.216,0.4554,2.375
2022-07-05 18:58:49.145888+07:00,5.216,0.4554,2.375
2022-07-05 18:58:49.485342+07:00,5.216,0.4554,2.375
2022-07-05 18:58:49.793685+07:00,5.216,0.4554,2.375
2022-07-05 18:58:50.134518+07:00,5.216,0.4432,2.311
2022-07-05 18:58:50.442801+07:00,5.216,0.4432,2.311
2022-07-05 18:58:50.783649+07:00,5.22,0.4432,2.313
2022-07-05 18:58:51.113266+07:00,5.22,0.4432,2.313
2022-07-05 18:58:51.437198+07:00,5.22,0.4422,2.308
2022-07-05 18:58:51.745063+07:00,5.22,0.4422,2.308
2022-07-05 18:58:52.080845+07:00,5.219,0.4422,2.307
2022-07-05 18:58:52.412975+07:00,5.219,0.4422,2.307
2022-07-05 18:58:52.750118+07:00,5.219,0.5145,2.685
2022-07-05 18:58:53.062297+07:00,5.219,0.5145,2.685
2022-07-05 18:58:53.394483+07:00,5.219,0.5145,2.685
2022-07-05 18:58:53.706601+07:00,5.219,0.5145,2.685
2022-07-05 18:58:54.045038+07:00,5.219,0.4436,2.315
2022-07-05 18:58:54.338618+07:00,5.219,0.4436,2.315
2022-07-05 18:58:54.691988+07:00,5.215,0.4436,2.313
2022-07-05 18:58:54.987891+07:00,5.215,0.4436,2.313
2022-07-05 18:58:55.332650+07:00,5.215,0.4683,2.442
2022-07-05 18:58:55.652372+07:00,5.215,0.4683,2.442
2022-07-05 18:58:55.990713+07:00,5.217,0.4683,2.443
2022-07-05 18:58:56.286688+07:00,5.217,0.4683,2.443
2022-07-05 18:58:56.636400+07:00,5.217,0.4669,2.435
2022-07-05 18:58:56.934837+07:00,5.217,0.4669,2.435
2022-07-05 18:58:57.277143+07:00,5.208,0.4669,2.431
2022-07-05 18:58:57.604285+07:00,5.208,0.4669,2.431
2022-07-05 18:58:57.923947+07:00,5.208,0.4701,2.448
2022-07-05 18:58:58.234310+07:00,5.208,0.4701,2.448
2022-07-05 18:58:58.587181+07:00,5.213,0.4701,2.45
2022-07-05 18:58:58.899479+07:00,5.213,0.4701,2.45
2022-07-05 18:58:59.242890+07:00,5.213,0.4424,2.306
2022-07-05 18:58:59.552671+07:00,5.213,0.4424,2.306
2022-07-05 18:58:59.872489+07:00,5.219,0.4424,2.308
2022-07-05 18:59:00.202097+07:00,5.219,0.4424,2.308
2022-07-05 18:59:00.541797+07:00,5.219,0.4409,2.301
2022-07-05 18:59:00.839140+07:00,5.219,0.4409,2.301
2022-07-05 18:59:01.176381+07:00,5.219,0.4409,2.301
2022-07-05 18:59:01.499857+07:00,5.219,0.4409,2.301
2022-07-05 18:59:01.819628+07:00,5.219,0.4755,2.481
2022-07-05 18:59:02.130665+07:00,5.219,0.4755,2.481
2022-07-05 18:59:02.470490+07:00,5.216,0.4755,2.48
2022-07-05 18:59:02.794020+07:00,5.216,0.4755,2.48
2022-07-05 18:59:03.131264+07:00,5.216,0.4571,2.384
2022-07-05 18:59:03.428527+07:00,5.216,0.4571,2.384
2022-07-05 18:59:03.767069+07:00,5.219,0.4571,2.385
2022-07-05 18:59:04.078158+07:00,5.219,0.4571,2.385
2022-07-05 18:59:04.422947+07:00,5.219,0.4904,2.559
2022-07-05 18:59:04.745267+07:00,5.219,0.4904,2.559
2022-07-05 18:59:05.075190+07:00,5.184,0.4904,2.542
2022-07-05 18:59:05.396212+07:00,5.184,0.4904,2.542
2022-07-05 18:59:05.715968+07:00,5.184,0.6934,3.594
2022-07-05 18:59:06.032088+07:00,5.184,0.6934,3.594
2022-07-05 18:59:06.369378+07:00,5.181,0.6934,3.592
2022-07-05 18:59:06.691660+07:00,5.181,0.6934,3.592
2022-07-05 18:59:07.035262+07:00,5.181,0.7034,3.644
2022-07-05 18:59:07.336396+07:00,5.181,0.7034,3.644
2022-07-05 18:59:07.671152+07:00,5.182,0.7034,3.645
2022-07-05 18:59:08.003514+07:00,5.182,0.7034,3.645
2022-07-05 18:59:08.314544+07:00,5.182,0.6125,3.173
2022-07-05 18:59:08.624408+07:00,5.182,0.6125,3.173
2022-07-05 18:59:08.970482+07:00,5.196,0.6125,3.182
2022-07-05 18:59:09.274067+07:00,5.196,0.6125,3.182
2022-07-05 18:59:09.615152+07:00,5.196,0.6824,3.545
2022-07-05 18:59:09.937437+07:00,5.196,0.6824,3.545
2022-07-05 18:59:10.281030+07:00,5.141,0.6824,3.508
2022-07-05 18:59:10.589547+07:00,5.141,0.6824,3.508
2022-07-05 18:59:10.933157+07:00,5.141,1.0796,5.55
2022-07-05 18:59:11.221714+07:00,5.141,1.0796,5.55
2022-07-05 18:59:11.569109+07:00,5.144,1.0796,5.553
2022-07-05 18:59:11.875246+07:00,5.144,1.0796,5.553
2022-07-05 18:59:12.217617+07:00,5.144,1.0559,5.431
2022-07-05 18:59:12.524934+07:00,5.144,1.0559,5.431
2022-07-05 18:59:12.860982+07:00,5.146,1.0559,5.433
2022-07-05 18:59:13.185849+07:00,5.146,1.0559,5.433
2022-07-05 18:59:13.530685+07:00,5.146,1.0281,5.29
2022-07-05 18:59:13.835595+07:00,5.146,1.0281,5.29
2022-07-05 18:59:14.180398+07:00,5.139,1.0281,5.283
2022-07-05 18:59:14.470903+07:00,5.139,1.0281,5.283
2022-07-05 18:59:14.808900+07:00,5.139,0.8281,4.255
2022-07-05 18:59:15.138804+07:00,5.139,0.8281,4.255
2022-07-05 18:59:15.479954+07:00,5.146,0.8281,4.261
2022-07-05 18:59:15.771698+07:00,5.146,0.8281,4.261
2022-07-05 18:59:16.154722+07:00,5.146,1.0661,5.486
2022-07-05 18:59:16.440859+07:00,5.146,1.0661,5.486
2022-07-05 18:59:16.763280+07:00,5.142,1.0661,5.481
2022-07-05 18:59:17.086830+07:00,5.142,1.0661,5.481
2022-07-05 18:59:17.409284+07:00,5.142,1.0222,5.256
2022-07-05 18:59:17.732930+07:00,5.142,1.0222,5.256
2022-07-05 18:59:18.073926+07:00,5.143,1.0222,5.257
2022-07-05 18:59:18.367600+07:00,5.143,1.0222,5.257
2022-07-05 18:59:18.717478+07:00,5.143,1.0477,5.388
2022-07-05 18:59:19.017363+07:00,5.143,1.0477,5.388
2022-07-05 18:59:19.363537+07:00,5.137,1.0477,5.382
2022-07-05 18:59:19.683370+07:00,5.137,1.0477,5.382
2022-07-05 18:59:20.015791+07:00,5.137,0.9251,4.752
2022-07-05 18:59:20.315649+07:00,5.137,0.9251,4.752
2022-07-05 18:59:20.655520+07:00,5.138,0.9251,4.753
2022-07-05 18:59:20.965369+07:00,5.138,0.9251,4.753
2022-07-05 18:59:21.311502+07:00,5.138,1.09,5.6
2022-07-05 18:59:21.632599+07:00,5.138,1.09,5.6
2022-07-05 18:59:21.975013+07:00,5.142,1.09,5.604
2022-07-05 18:59:22.264907+07:00,5.142,1.09,5.604
2022-07-05 18:59:22.604752+07:00,5.142,1.0522,5.41
2022-07-05 18:59:22.921014+07:00,5.142,1.0522,5.41
2022-07-05 18:59:23.264586+07:00,5.143,1.0522,5.411
2022-07-05 18:59:23.573252+07:00,5.143,1.0522,5.411
2022-07-05 18:59:23.918104+07:00,5.143,1.0969,5.641
2022-07-05 18:59:24.234230+07:00,5.143,1.0969,5.641
2022-07-05 18:59:24.554747+07:00,5.174,1.0969,5.675
2022-07-05 18:59:24.864074+07:00,5.174,1.0969,5.675
2022-07-05 18:59:25.210257+07:00,5.174,1.0387,5.374
2022-07-05 18:59:25.515142+07:00,5.174,1.0387,5.374
2022-07-05 18:59:25.863858+07:00,5.142,1.0387,5.34
2022-07-05 18:59:26.162555+07:00,5.142,1.0387,5.34
2022-07-05 18:59:26.511159+07:00,5.142,1.0489,5.393
2022-07-05 18:59:26.828559+07:00,5.142,1.0489,5.393
2022-07-05 18:59:27.163465+07:00,5.147,1.0489,5.398
2022-07-05 18:59:27.469684+07:00,5.147,1.0489,5.398
2022-07-05 18:59:27.809522+07:00,5.147,1.0264,5.282
2022-07-05 18:59:28.111892+07:00,5.147,1.0264,5.282
2022-07-05 18:59:28.453102+07:00,5.145,1.0264,5.28
2022-07-05 18:59:28.761680+07:00,5.145,1.0264,5.28
2022-07-05 18:59:29.117856+07:00,5.145,1.0518,5.411
2022-07-05 18:59:29.424020+07:00,5.145,1.0518,5.411
2022-07-05 18:59:29.751488+07:00,5.146,1.0518,5.412
2022-07-05 18:59:30.067636+07:00,5.146,1.0518,5.412
2022-07-05 18:59:30.438777+07:00,5.146,0.9619,4.949
2022-07-05 18:59:30.732412+07:00,5.146,0.9619,4.949
2022-07-05 18:59:31.067385+07:00,5.137,0.9619,4.941
2022-07-05 18:59:31.367343+07:00,5.137,0.9619,4.941
2022-07-05 18:59:31.709628+07:00,5.137,1.0671,5.481
2022-07-05 18:59:32.009505+07:00,5.137,1.0671,5.481
2022-07-05 18:59:32.354416+07:00,5.141,1.0671,5.485
2022-07-05 18:59:32.674306+07:00,5.141,1.0671,5.485
2022-07-05 18:59:33.017994+07:00,5.141,1.0681,5.491
2022-07-05 18:59:33.307897+07:00,5.141,1.0681,5.491
2022-07-05 18:59:33.651604+07:00,5.147,1.0681,5.497
2022-07-05 18:59:33.991469+07:00,5.147,1.0681,5.497
2022-07-05 18:59:34.301420+07:00,5.147,1.0734,5.524
2022-07-05 18:59:34.623831+07:00,5.147,1.0734,5.524
2022-07-05 18:59:34.947440+07:00,5.152,1.0734,5.53
2022-07-05 18:59:35.257366+07:00,5.152,1.0734,5.53
2022-07-05 18:59:35.598567+07:00,5.152,1.045,5.383
2022-07-05 18:59:35.913491+07:00,5.152,1.045,5.383
2022-07-05 18:59:36.247108+07:00,5.142,1.045,5.373
2022-07-05 18:59:36.565906+07:00,5.142,1.045,5.373
2022-07-05 18:59:36.908317+07:00,5.142,1.0273,5.282
2022-07-05 18:59:37.207022+07:00,5.142,1.0273,5.282
2022-07-05 18:59:37.553174+07:00,5.144,1.0273,5.284
2022-07-05 18:59:37.876942+07:00,5.144,1.0273,5.284
2022-07-05 18:59:38.204256+07:00,5.144,1.0877,5.595
2022-07-05 18:59:38.525549+07:00,5.144,1.0877,5.595
2022-07-05 18:59:38.845291+07:00,5.139,1.0877,5.589
2022-07-05 18:59:39.169013+07:00,5.139,1.0877,5.589
2022-07-05 18:59:39.498240+07:00,5.139,1.052,5.406
2022-07-05 18:59:39.806373+07:00,5.139,1.052,5.406
2022-07-05 18:59:40.153881+07:00,5.135,1.052,5.402
2022-07-05 18:59:40.454947+07:00,5.135,1.052,5.402
2022-07-05 18:59:40.809889+07:00,5.135,1.1149,5.725
2022-07-05 18:59:41.124818+07:00,5.135,1.1149,5.725
2022-07-05 18:59:41.446013+07:00,5.141,1.1149,5.731
2022-07-05 18:59:41.753395+07:00,5.141,1.1149,5.731
2022-07-05 18:59:42.100750+07:00,5.141,1.0932,5.62
2022-07-05 18:59:42.405699+07:00,5.141,1.0932,5.62
2022-07-05 18:59:42.755581+07:00,5.143,1.0932,5.622
2022-07-05 18:59:43.058049+07:00,5.143,1.0932,5.622
2022-07-05 18:59:43.419182+07:00,5.143,1.0787,5.547
2022-07-05 18:59:43.702869+07:00,5.143,1.0787,5.547
2022-07-05 18:59:44.055365+07:00,5.141,1.0787,5.545
2022-07-05 18:59:44.356677+07:00,5.141,1.0787,5.545
2022-07-05 18:59:44.709280+07:00,5.141,1.0532,5.414
2022-07-05 18:59:45.009375+07:00,5.141,1.0532,5.414
2022-07-05 18:59:45.344406+07:00,5.147,1.0532,5.42
2022-07-05 18:59:45.662011+07:00,5.147,1.0532,5.42
2022-07-05 18:59:46.008373+07:00,5.147,1.0918,5.619
2022-07-05 18:59:46.308434+07:00,5.147,1.0918,5.619
2022-07-05 18:59:46.656054+07:00,5.141,1.0918,5.612
2022-07-05 18:59:46.953685+07:00,5.141,1.0918,5.612
2022-07-05 18:59:47.293741+07:00,5.141,1.0681,5.491
2022-07-05 18:59:47.620064+07:00,5.141,1.0681,5.491
2022-07-05 18:59:47.943896+07:00,5.142,1.0681,5.492
2022-07-05 18:59:48.253959+07:00,5.142,1.0681,5.492
2022-07-05 18:59:48.595361+07:00,5.142,1.0736,5.52
2022-07-05 18:59:48.911667+07:00,5.142,1.0736,5.52
2022-07-05 18:59:49.257914+07:00,5.14,1.0736,5.518
2022-07-05 18:59:49.556831+07:00,5.14,1.0736,5.518
2022-07-05 18:59:49.894293+07:00,5.14,1.0749,5.524
2022-07-05 18:59:50.204394+07:00,5.14,1.0749,5.524
2022-07-05 18:59:50.549463+07:00,5.189,1.0749,5.577
2022-07-05 18:59:50.870771+07:00,5.189,1.0749,5.577
2022-07-05 18:59:51.213365+07:00,5.189,1.1137,5.778
2022-07-05 18:59:51.512169+07:00,5.189,1.1137,5.778
2022-07-05 18:59:51.859669+07:00,5.14,1.1137,5.724
2022-07-05 18:59:52.153527+07:00,5.14,1.1137,5.724
2022-07-05 18:59:52.492268+07:00,5.14,1.0667,5.482
2022-07-05 18:59:52.823517+07:00,5.14,1.0667,5.482
2022-07-05 18:59:53.144916+07:00,5.139,1.0667,5.481
2022-07-05 18:59:53.466170+07:00,5.139,1.0667,5.481
2022-07-05 18:59:53.804977+07:00,5.139,1.0685,5.491
2022-07-05 18:59:54.102503+07:00,5.139,1.0685,5.491
2022-07-05 18:59:54.447565+07:00,5.142,1.0685,5.494
2022-07-05 18:59:54.752572+07:00,5.142,1.0685,5.494
2022-07-05 18:59:55.111376+07:00,5.142,1.0342,5.317
2022-07-05 18:59:55.410260+07:00,5.142,1.0342,5.317
2022-07-05 18:59:55.750267+07:00,5.179,1.0342,5.356
2022-07-05 18:59:56.067784+07:00,5.179,1.0342,5.356
2022-07-05 18:59:56.412861+07:00,5.179,1.0585,5.481
2022-07-05 18:59:56.701620+07:00,5.179,1.0585,5.481
2022-07-05 18:59:57.042958+07:00,5.144,1.0585,5.444
2022-07-05 18:59:57.370679+07:00,5.144,1.0585,5.444
2022-07-05 18:59:57.693140+07:00,5.144,1.0279,5.287
2022-07-05 18:59:58.018145+07:00,5.144,1.0279,5.287
2022-07-05 18:59:58.342063+07:00,5.14,1.0279,5.283
2022-07-05 18:59:58.669479+07:00,5.14,1.0279,5.283
2022-07-05 18:59:58.992027+07:00,5.14,1.0548,5.421
2022-07-05 18:59:59.307138+07:00,5.14,1.0548,5.421
2022-07-05 18:59:59.660820+07:00,5.145,1.0548,5.426
2022-07-05 18:59:59.951466+07:00,5.145,1.0548,5.426
2022-07-05 19:00:00.292151+07:00,5.145,1.1043,5.681
2022-07-05 19:00:00.600988+07:00,5.145,1.1043,5.681
2022-07-05 19:00:00.942208+07:00,5.135,1.1043,5.67
2022-07-05 19:00:01.250995+07:00,5.135,1.1043,5.67
2022-07-05 19:00:01.599880+07:00,5.135,1.0622,5.454
2022-07-05 19:00:01.912416+07:00,5.135,1.0622,5.454
2022-07-05 19:00:02.252429+07:00,5.141,1.0622,5.46
2022-07-05 19:00:02.554889+07:00,5.141,1.0622,5.46
2022-07-05 19:00:02.916148+07:00,5.141,1.074,5.521
2022-07-05 19:00:03.202387+07:00,5.141,1.074,5.521
2022-07-05 19:00:03.543619+07:00,5.144,1.074,5.524
2022-07-05 19:00:03.867417+07:00,5.144,1.074,5.524
2022-07-05 19:00:04.211196+07:00,5.144,1.0463,5.382
2022-07-05 19:00:04.507530+07:00,5.144,1.0463,5.382
2022-07-05 19:00:04.846302+07:00,5.142,1.0463,5.38
2022-07-05 19:00:05.170021+07:00,5.142,1.0463,5.38
2022-07-05 19:00:05.493819+07:00,5.142,1.0428,5.362
2022-07-05 19:00:05.827525+07:00,5.142,1.0428,5.362
2022-07-05 19:00:06.161333+07:00,5.146,1.0428,5.366
2022-07-05 19:00:06.456374+07:00,5.146,1.0428,5.366
2022-07-05 19:00:06.795172+07:00,5.146,1.0736,5.524
2022-07-05 19:00:07.098913+07:00,5.146,1.0736,5.524
2022-07-05 19:00:07.440108+07:00,5.147,1.0736,5.525
2022-07-05 19:00:07.756459+07:00,5.147,1.0736,5.525
2022-07-05 19:00:08.102858+07:00,5.147,1.0845,5.581
2022-07-05 19:00:08.410340+07:00,5.147,1.0845,5.581
2022-07-05 19:00:08.740326+07:00,5.139,1.0845,5.573
2022-07-05 19:00:09.062864+07:00,5.139,1.0845,5.573
2022-07-05 19:00:09.401653+07:00,5.139,1.0602,5.448
2022-07-05 19:00:09.705443+07:00,5.139,1.0602,5.448
2022-07-05 19:00:10.039174+07:00,5.146,1.0602,5.455
2022-07-05 19:00:10.367920+07:00,5.146,1.0602,5.455
2022-07-05 19:00:10.690446+07:00,5.146,1.0922,5.62
2022-07-05 19:00:11.020544+07:00,5.146,1.0922,5.62
2022-07-05 19:00:11.337934+07:00,5.138,1.0922,5.611
2022-07-05 19:00:11.648142+07:00,5.138,1.0922,5.611
2022-07-05 19:00:11.995499+07:00,5.138,1.0957,5.629
2022-07-05 19:00:12.316679+07:00,5.138,1.0957,5.629
2022-07-05 19:00:12.646703+07:00,5.141,1.0957,5.632
2022-07-05 19:00:12.969234+07:00,5.141,1.0957,5.632
2022-07-05 19:00:13.293022+07:00,5.141,1.0785,5.544
2022-07-05 19:00:13.619137+07:00,5.141,1.0785,5.544
2022-07-05 19:00:13.939199+07:00,5.139,1.0785,5.542
2022-07-05 19:00:14.257958+07:00,5.139,1.0785,5.542
2022-07-05 19:00:14.594222+07:00,5.139,1.0571,5.432
2022-07-05 19:00:14.907948+07:00,5.139,1.0571,5.432
2022-07-05 19:00:15.256677+07:00,5.147,1.0571,5.44
2022-07-05 19:00:15.567926+07:00,5.147,1.0571,5.44
2022-07-05 19:00:15.887928+07:00,5.147,0.844,4.344
2022-07-05 19:00:16.196646+07:00,5.147,0.844,4.344
2022-07-05 19:00:16.545458+07:00,5.142,0.844,4.339
2022-07-05 19:00:16.846700+07:00,5.142,0.844,4.339
2022-07-05 19:00:17.212950+07:00,5.142,1.0679,5.491
2022-07-05 19:00:17.525430+07:00,5.142,1.0679,5.491
2022-07-05 19:00:17.846707+07:00,5.143,1.0679,5.492
