time,Volts,Amps,Watts
2022-07-05 18:31:12.442277+07:00,5.214,0.512,2.669
2022-07-05 18:31:12.754695+07:00,5.214,0.512,2.669
2022-07-05 18:31:13.096027+07:00,5.219,0.512,2.672
2022-07-05 18:31:13.416036+07:00,5.219,0.512,2.672
2022-07-05 18:31:13.767415+07:00,5.219,0.4532,2.365
2022-07-05 18:31:14.052366+07:00,5.219,0.4532,2.365
2022-07-05 18:31:14.394924+07:00,5.219,0.4532,2.365
2022-07-05 18:31:14.724933+07:00,5.219,0.4532,2.365
2022-07-05 18:31:15.057414+07:00,5.219,0.5541,2.891
2022-07-05 18:31:15.352401+07:00,5.219,0.5541,2.891
2022-07-05 18:31:15.716199+07:00,5.217,0.5541,2.89
2022-07-05 18:31:16.036252+07:00,5.217,0.5541,2.89
2022-07-05 18:31:16.379993+07:00,5.217,0.4771,2.489
2022-07-05 18:31:16.651217+07:00,5.217,0.4771,2.489
2022-07-05 18:31:16.995014+07:00,5.217,0.4771,2.489
2022-07-05 18:31:17.301308+07:00,5.217,0.4771,2.489
2022-07-05 18:31:17.641284+07:00,5.217,0.5423,2.829
2022-07-05 18:31:17.954361+07:00,5.217,0.5423,2.829
2022-07-05 18:31:18.291342+07:00,5.216,0.5423,2.828
2022-07-05 18:31:18.601272+07:00,5.216,0.5423,2.828
2022-07-05 18:31:18.950094+07:00,5.216,0.4409,2.299
2022-07-05 18:31:19.271343+07:00,5.216,0.4409,2.299
2022-07-05 18:31:19.611326+07:00,5.217,0.4409,2.3
2022-07-05 18:31:19.907588+07:00,5.217,0.4409,2.3
2022-07-05 18:31:20.265039+07:00,5.217,0.4444,2.318
2022-07-05 18:31:20.552567+07:00,5.217,0.4444,2.318
2022-07-05 18:31:20.892593+07:00,5.219,0.4444,2.319
2022-07-05 18:31:21.202663+07:00,5.219,0.4444,2.319
2022-07-05 18:31:21.550158+07:00,5.219,0.462,2.411
2022-07-05 18:31:21.852603+07:00,5.219,0.462,2.411
2022-07-05 18:31:22.190129+07:00,5.219,0.462,2.411
2022-07-05 18:31:22.520118+07:00,5.219,0.462,2.411
2022-07-05 18:31:22.846438+07:00,5.219,0.4515,2.356
2022-07-05 18:31:23.150139+07:00,5.219,0.4515,2.356
2022-07-05 18:31:23.505206+07:00,5.2,0.4515,2.347
2022-07-05 18:31:23.831515+07:00,5.2,0.4515,2.347
2022-07-05 18:31:24.155241+07:00,5.2,0.4473,2.325
2022-07-05 18:31:24.469060+07:00,5.2,0.4473,2.325
2022-07-05 18:31:24.789085+07:00,5.213,0.4473,2.331
2022-07-05 18:31:25.099134+07:00,5.213,0.4473,2.331
2022-07-05 18:31:25.459131+07:00,5.213,0.4814,2.509
2022-07-05 18:31:25.761647+07:00,5.213,0.4814,2.509
2022-07-05 18:31:26.109196+07:00,5.217,0.4814,2.511
2022-07-05 18:31:26.409208+07:00,5.217,0.4814,2.511
2022-07-05 18:31:26.757872+07:00,5.217,0.5124,2.673
2022-07-05 18:31:27.063000+07:00,5.217,0.5124,2.673
2022-07-05 18:31:27.391018+07:00,5.209,0.5124,2.669
2022-07-05 18:31:27.697941+07:00,5.209,0.5124,2.669
2022-07-05 18:31:28.059853+07:00,5.209,0.4636,2.414
2022-07-05 18:31:28.367981+07:00,5.209,0.4636,2.414
2022-07-05 18:31:28.715523+07:00,5.216,0.4636,2.418
2022-07-05 18:31:29.017982+07:00,5.216,0.4636,2.418
2022-07-05 18:31:29.370510+07:00,5.216,0.4432,2.311
2022-07-05 18:31:29.658136+07:00,5.216,0.4432,2.311
2022-07-05 18:31:29.993090+07:00,5.22,0.4432,2.313
2022-07-05 18:31:30.298561+07:00,5.22,0.4432,2.313
2022-07-05 18:31:30.643061+07:00,5.22,0.4395,2.294
2022-07-05 18:31:30.956803+07:00,5.22,0.4395,2.294
2022-07-05 18:31:31.296783+07:00,5.218,0.4395,2.293
2022-07-05 18:31:31.598026+07:00,5.218,0.4395,2.293
2022-07-05 18:31:31.940615+07:00,5.218,0.4736,2.471
2022-07-05 18:31:32.265576+07:00,5.218,0.4736,2.471
2022-07-05 18:31:32.588028+07:00,5.214,0.4736,2.469
2022-07-05 18:31:32.898102+07:00,5.214,0.4736,2.469
2022-07-05 18:31:33.238104+07:00,5.214,0.4632,2.415
2022-07-05 18:31:33.565606+07:00,5.214,0.4632,2.415
2022-07-05 18:31:33.889358+07:00,5.219,0.4632,2.417
2022-07-05 18:31:34.198103+07:00,5.219,0.4632,2.417
2022-07-05 18:31:34.555641+07:00,5.219,0.4622,2.412
2022-07-05 18:31:34.864548+07:00,5.219,0.4622,2.412
2022-07-05 18:31:35.186981+07:00,5.191,0.4622,2.399
2022-07-05 18:31:35.497072+07:00,5.191,0.4622,2.399
2022-07-05 18:31:35.838315+07:00,5.191,0.6495,3.371
2022-07-05 18:31:36.160835+07:00,5.191,0.6495,3.371
2022-07-05 18:31:36.497114+07:00,5.184,0.6495,3.367
2022-07-05 18:31:36.817112+07:00,5.184,0.6495,3.367
2022-07-05 18:31:37.137124+07:00,5.184,0.6238,3.233
2022-07-05 18:31:37.453413+07:00,5.184,0.6238,3.233
2022-07-05 18:31:37.807098+07:00,5.178,0.6238,3.23
2022-07-05 18:31:38.109705+07:00,5.178,0.6238,3.23
2022-07-05 18:31:38.457175+07:00,5.178,0.7278,3.768
2022-07-05 18:31:38.777203+07:00,5.178,0.7278,3.768
2022-07-05 18:31:39.105909+07:00,5.194,0.7278,3.78
2022-07-05 18:31:39.397235+07:00,5.194,0.7278,3.78
2022-07-05 18:31:39.763506+07:00,5.194,0.6706,3.483
2022-07-05 18:31:40.053506+07:00,5.194,0.6706,3.483
2022-07-05 18:31:40.404689+07:00,5.139,0.6706,3.446
2022-07-05 18:31:40.698396+07:00,5.139,0.6706,3.446
2022-07-05 18:31:41.053455+07:00,5.139,1.0791,5.545
2022-07-05 18:31:41.348518+07:00,5.139,1.0791,5.545
2022-07-05 18:31:41.698518+07:00,5.14,1.0791,5.546
2022-07-05 18:31:42.007271+07:00,5.14,1.0791,5.546
2022-07-05 18:31:42.335960+07:00,5.14,1.0354,5.321
2022-07-05 18:31:42.647272+07:00,5.14,1.0354,5.321
2022-07-05 18:31:42.986004+07:00,5.143,1.0354,5.325
2022-07-05 18:31:43.308572+07:00,5.143,1.0354,5.325
2022-07-05 18:31:43.656053+07:00,5.143,1.0244,5.268
2022-07-05 18:31:43.946069+07:00,5.143,1.0244,5.268
2022-07-05 18:31:44.287366+07:00,5.137,1.0244,5.262
2022-07-05 18:31:44.606083+07:00,5.137,1.0244,5.262
2022-07-05 18:31:44.944855+07:00,5.137,1.0843,5.57
2022-07-05 18:31:45.261229+07:00,5.137,1.0843,5.57
2022-07-05 18:31:45.601253+07:00,5.144,1.0843,5.577
2022-07-05 18:31:45.911330+07:00,5.144,1.0843,5.577
2022-07-05 18:31:46.248730+07:00,5.144,1.0653,5.479
2022-07-05 18:31:46.546237+07:00,5.144,1.0653,5.479
2022-07-05 18:31:46.888789+07:00,5.141,1.0653,5.476
2022-07-05 18:31:47.196318+07:00,5.141,1.0653,5.476
2022-07-05 18:31:47.545059+07:00,5.141,0.9974,5.127
2022-07-05 18:31:47.846347+07:00,5.141,0.9974,5.127
2022-07-05 18:31:48.186407+07:00,5.142,0.9974,5.128
2022-07-05 18:31:48.503873+07:00,5.142,0.9974,5.128
2022-07-05 18:31:48.855136+07:00,5.142,1.0526,5.412
2022-07-05 18:31:49.147615+07:00,5.142,1.0526,5.412
2022-07-05 18:31:49.503868+07:00,5.139,1.0526,5.409
2022-07-05 18:31:49.807708+07:00,5.139,1.0526,5.409
2022-07-05 18:31:50.152716+07:00,5.139,1.0454,5.372
2022-07-05 18:31:50.453999+07:00,5.139,1.0454,5.372
2022-07-05 18:31:50.786409+07:00,5.136,1.0454,5.369
2022-07-05 18:31:51.110177+07:00,5.136,1.0454,5.369
2022-07-05 18:31:51.445188+07:00,5.136,1.0577,5.432
2022-07-05 18:31:51.761423+07:00,5.136,1.0577,5.432
2022-07-05 18:31:52.113249+07:00,5.139,1.0577,5.435
2022-07-05 18:31:52.410207+07:00,5.139,1.0577,5.435
2022-07-05 18:31:52.756466+07:00,5.139,1.0328,5.307
2022-07-05 18:31:53.045214+07:00,5.139,1.0328,5.307
2022-07-05 18:31:53.385179+07:00,5.142,1.0328,5.31
2022-07-05 18:31:53.713987+07:00,5.142,1.0328,5.31
2022-07-05 18:31:54.035259+07:00,5.142,1.0728,5.516
2022-07-05 18:31:54.344011+07:00,5.142,1.0728,5.516
2022-07-05 18:31:54.701573+07:00,5.167,1.0728,5.543
2022-07-05 18:31:55.014051+07:00,5.167,1.0728,5.543
2022-07-05 18:31:55.334014+07:00,5.167,1.0324,5.334
2022-07-05 18:31:55.651589+07:00,5.167,1.0324,5.334
2022-07-05 18:31:55.984177+07:00,5.139,1.0324,5.305
2022-07-05 18:31:56.298524+07:00,5.139,1.0324,5.305
2022-07-05 18:31:56.650475+07:00,5.139,1.064,5.467
2022-07-05 18:31:56.944202+07:00,5.139,1.064,5.467
2022-07-05 18:31:57.298056+07:00,5.142,1.064,5.471
2022-07-05 18:31:57.594311+07:00,5.142,1.064,5.471
2022-07-05 18:31:57.935511+07:00,5.142,1.0734,5.519
2022-07-05 18:31:58.263021+07:00,5.142,1.0734,5.519
2022-07-05 18:31:58.586851+07:00,5.143,1.0734,5.52
2022-07-05 18:31:58.911811+07:00,5.143,1.0734,5.52
2022-07-05 18:31:59.255601+07:00,5.143,1.0806,5.557
2022-07-05 18:31:59.553152+07:00,5.143,1.0806,5.557
2022-07-05 18:31:59.884370+07:00,5.185,1.0806,5.602
2022-07-05 18:32:00.213183+07:00,5.185,1.0806,5.602
2022-07-05 18:32:00.547009+07:00,5.185,1.0904,5.653
2022-07-05 18:32:00.844373+07:00,5.185,1.0904,5.653
2022-07-05 18:32:01.203280+07:00,5.136,1.0904,5.6
2022-07-05 18:32:01.504954+07:00,5.136,1.0904,5.6
2022-07-05 18:32:01.836283+07:00,5.136,1.053,5.408
2022-07-05 18:32:02.162449+07:00,5.136,1.053,5.408
2022-07-05 18:32:02.484372+07:00,5.144,1.053,5.416
2022-07-05 18:32:02.793133+07:00,5.144,1.053,5.416
2022-07-05 18:32:03.136294+07:00,5.144,1.0505,5.403
2022-07-05 18:32:03.484437+07:00,5.144,1.0505,5.403
2022-07-05 18:32:03.788152+07:00,5.143,1.0505,5.402
2022-07-05 18:32:04.093205+07:00,5.143,1.0505,5.402
2022-07-05 18:32:04.433186+07:00,5.143,1.0806,5.557
2022-07-05 18:32:04.743240+07:00,5.143,1.0806,5.557
2022-07-05 18:32:05.103263+07:00,5.171,1.0806,5.587
2022-07-05 18:32:05.393866+07:00,5.171,1.0806,5.587
2022-07-05 18:32:05.763290+07:00,5.171,1.0448,5.402
2022-07-05 18:32:06.043258+07:00,5.171,1.0448,5.402
2022-07-05 18:32:06.383462+07:00,5.143,1.0448,5.373
2022-07-05 18:32:06.735267+07:00,5.143,1.0448,5.373
2022-07-05 18:32:07.033438+07:00,5.143,1.0381,5.338
2022-07-05 18:32:07.346034+07:00,5.143,1.0381,5.338
2022-07-05 18:32:07.700970+07:00,5.145,1.0381,5.341
2022-07-05 18:32:08.015998+07:00,5.145,1.0381,5.341
2022-07-05 18:32:08.343559+07:00,5.145,1.0583,5.444
2022-07-05 18:32:08.643455+07:00,5.145,1.0583,5.444
2022-07-05 18:32:09.104811+07:00,5.144,1.0583,5.443
2022-07-05 18:32:09.293538+07:00,5.144,1.0583,5.443
2022-07-05 18:32:09.632264+07:00,5.144,1.034,5.318
2022-07-05 18:32:09.942333+07:00,5.144,1.034,5.318
2022-07-05 18:32:10.283581+07:00,5.201,1.034,5.377
2022-07-05 18:32:10.595481+07:00,5.201,1.034,5.377
2022-07-05 18:32:10.933547+07:00,5.201,1.1,5.721
2022-07-05 18:32:11.242361+07:00,5.201,1.1,5.721
2022-07-05 18:32:11.582359+07:00,5.142,1.1,5.656
2022-07-05 18:32:11.894208+07:00,5.142,1.1,5.656
2022-07-05 18:32:12.233580+07:00,5.142,1.073,5.517
2022-07-05 18:32:12.547358+07:00,5.142,1.073,5.517
2022-07-05 18:32:12.892354+07:00,5.143,1.073,5.518
2022-07-05 18:32:13.191674+07:00,5.143,1.073,5.518
2022-07-05 18:32:13.552394+07:00,5.143,1.061,5.456
2022-07-05 18:32:13.841146+07:00,5.143,1.061,5.456
2022-07-05 18:32:14.186161+07:00,5.142,1.061,5.455
2022-07-05 18:32:14.509877+07:00,5.142,1.061,5.455
2022-07-05 18:32:14.831144+07:00,5.142,1.0148,5.218
2022-07-05 18:32:15.159916+07:00,5.142,1.0148,5.218
2022-07-05 18:32:15.498716+07:00,5.168,1.0148,5.244
2022-07-05 18:32:15.791249+07:00,5.168,1.0148,5.244
2022-07-05 18:32:16.151199+07:00,5.168,1.0695,5.527
2022-07-05 18:32:16.445073+07:00,5.168,1.0695,5.527
2022-07-05 18:32:16.793871+07:00,5.142,1.0695,5.499
2022-07-05 18:32:17.112673+07:00,5.142,1.0695,5.499
2022-07-05 18:32:17.430110+07:00,5.142,1.0777,5.541
2022-07-05 18:32:17.755179+07:00,5.142,1.0777,5.541
2022-07-05 18:32:18.083992+07:00,5.139,1.0777,5.538
2022-07-05 18:32:18.395223+07:00,5.139,1.0777,5.538
2022-07-05 18:32:18.738945+07:00,5.139,1.024,5.262
2022-07-05 18:32:19.061429+07:00,5.139,1.024,5.262
2022-07-05 18:32:19.381513+07:00,5.141,1.024,5.264
2022-07-05 18:32:19.690216+07:00,5.141,1.024,5.264
2022-07-05 18:32:20.030232+07:00,5.141,1.1049,5.68
2022-07-05 18:32:20.342109+07:00,5.141,1.1049,5.68
2022-07-05 18:32:20.697748+07:00,5.135,1.1049,5.673
2022-07-05 18:32:20.994084+07:00,5.135,1.1049,5.673
2022-07-05 18:32:21.346539+07:00,5.135,1.0998,5.647
2022-07-05 18:32:21.640362+07:00,5.135,1.0998,5.647
2022-07-05 18:32:21.980356+07:00,5.139,1.0998,5.651
2022-07-05 18:32:22.291571+07:00,5.139,1.0998,5.651
2022-07-05 18:32:22.657804+07:00,5.139,1.0442,5.366
2022-07-05 18:32:22.980332+07:00,5.139,1.0442,5.366
2022-07-05 18:32:23.302802+07:00,5.138,1.0442,5.365
2022-07-05 18:32:23.592841+07:00,5.138,1.0442,5.365
2022-07-05 18:32:23.930315+07:00,5.138,1.0438,5.363
2022-07-05 18:32:24.239110+07:00,5.138,1.0438,5.363
2022-07-05 18:32:24.600330+07:00,5.137,1.0438,5.362
2022-07-05 18:32:24.900437+07:00,5.137,1.0438,5.362
2022-07-05 18:32:25.251663+07:00,5.137,0.7772,3.992
2022-07-05 18:32:25.552905+07:00,5.137,0.7772,3.992
2022-07-05 18:32:25.881645+07:00,5.141,0.7772,3.995
2022-07-05 18:32:26.200436+07:00,5.141,0.7772,3.995
2022-07-05 18:32:26.533028+07:00,5.141,1.0326,5.308
2022-07-05 18:32:26.839200+07:00,5.141,1.0326,5.308
2022-07-05 18:32:27.177962+07:00,5.14,1.0326,5.307
2022-07-05 18:32:27.491922+07:00,5.14,1.0326,5.307
2022-07-05 18:32:27.828067+07:00,5.14,1.0348,5.318
2022-07-05 18:32:28.144431+07:00,5.14,1.0348,5.318
2022-07-05 18:32:28.478149+07:00,5.141,1.0348,5.319
2022-07-05 18:32:28.805616+07:00,5.141,1.0348,5.319
2022-07-05 18:32:29.144410+07:00,5.141,1.042,5.356
2022-07-05 18:32:29.445742+07:00,5.141,1.042,5.356
2022-07-05 18:32:29.796941+07:00,5.141,1.042,5.356
2022-07-05 18:32:30.118320+07:00,5.141,1.042,5.356
2022-07-05 18:32:30.434499+07:00,5.141,0.6579,3.382
2022-07-05 18:32:30.757017+07:00,5.141,0.6579,3.382
2022-07-05 18:32:31.085766+07:00,5.137,0.6579,3.379
2022-07-05 18:32:31.409522+07:00,5.137,0.6579,3.379
2022-07-05 18:32:31.733308+07:00,5.137,1.0579,5.434
2022-07-05 18:32:32.059589+07:00,5.137,1.0579,5.434
2022-07-05 18:32:32.377092+07:00,5.143,1.0579,5.44
2022-07-05 18:32:32.690868+07:00,5.143,1.0579,5.44
2022-07-05 18:32:33.045764+07:00,5.143,1.064,5.472
2022-07-05 18:32:33.335748+07:00,5.143,1.064,5.472
2022-07-05 18:32:33.684597+07:00,5.142,1.064,5.471
2022-07-05 18:32:33.989593+07:00,5.142,1.064,5.471
2022-07-05 18:32:34.343301+07:00,5.142,1.0651,5.476
2022-07-05 18:32:34.640914+07:00,5.142,1.0651,5.476
2022-07-05 18:32:34.994571+07:00,5.145,1.0651,5.479
2022-07-05 18:32:35.322099+07:00,5.145,1.0651,5.479
2022-07-05 18:32:35.625847+07:00,5.145,0.7159,3.683
2022-07-05 18:32:35.940230+07:00,5.145,0.7159,3.683
2022-07-05 18:32:36.312144+07:00,5.14,0.7159,3.679
2022-07-05 18:32:36.624720+07:00,5.14,0.7159,3.679
2022-07-05 18:32:36.925923+07:00,5.14,1.0117,5.2
2022-07-05 18:32:37.250969+07:00,5.14,1.0117,5.2
2022-07-05 18:32:37.589771+07:00,5.145,1.0117,5.205
2022-07-05 18:32:37.884846+07:00,5.145,1.0117,5.205
2022-07-05 18:32:38.239863+07:00,5.145,1.0612,5.459
2022-07-05 18:32:38.558613+07:00,5.145,1.0612,5.459
2022-07-05 18:32:38.874856+07:00,5.141,1.0612,5.455
2022-07-05 18:32:39.187471+07:00,5.141,1.0612,5.455
2022-07-05 18:32:39.524216+07:00,5.141,1.0779,5.541
2022-07-05 18:32:39.838744+07:00,5.141,1.0779,5.541
2022-07-05 18:32:40.204948+07:00,5.145,1.0779,5.545
2022-07-05 18:32:40.498684+07:00,5.145,1.0779,5.545
2022-07-05 18:32:40.833746+07:00,5.145,0.7476,3.846
2022-07-05 18:32:41.133747+07:00,5.145,0.7476,3.846
2022-07-05 18:32:41.473799+07:00,5.137,0.7476,3.84
2022-07-05 18:32:41.783759+07:00,5.137,0.7476,3.84
2022-07-05 18:32:42.143756+07:00,5.137,1.0918,5.608
2022-07-05 18:32:42.437624+07:00,5.137,1.0918,5.608
2022-07-05 18:32:42.773857+07:00,5.145,1.0918,5.617
2022-07-05 18:32:43.081354+07:00,5.145,1.0918,5.617
2022-07-05 18:32:43.427535+07:00,5.145,1.0679,5.494
2022-07-05 18:32:43.733111+07:00,5.145,1.0679,5.494
2022-07-05 18:32:44.092504+07:00,5.142,1.0679,5.491
2022-07-05 18:32:44.403750+07:00,5.142,1.0679,5.491
2022-07-05 18:32:44.721314+07:00,5.142,1.0575,5.437
2022-07-05 18:32:45.038837+07:00,5.142,1.0575,5.437
2022-07-05 18:32:45.395063+07:00,5.142,1.0575,5.437
2022-07-05 18:32:45.700105+07:00,5.142,1.0575,5.437
2022-07-05 18:32:46.031366+07:00,5.142,0.9037,4.646
2022-07-05 18:32:46.342614+07:00,5.142,0.9037,4.646
2022-07-05 18:32:46.670121+07:00,5.139,0.9037,4.644
2022-07-05 18:32:46.992702+07:00,5.139,0.9037,4.644
2022-07-05 18:32:47.320174+07:00,5.139,1.043,5.359
2022-07-05 18:32:47.628904+07:00,5.139,1.043,5.359
2022-07-05 18:32:48.011429+07:00,5.139,1.043,5.359
2022-07-05 18:32:48.279111+07:00,5.139,1.043,5.359
2022-07-05 18:32:48.634090+07:00,5.139,1.0659,5.477
2022-07-05 18:32:48.932190+07:00,5.139,1.0659,5.477
2022-07-05 18:32:49.269129+07:00,5.142,1.0659,5.48
2022-07-05 18:32:49.579149+07:00,5.142,1.0659,5.48
2022-07-05 18:32:49.926662+07:00,5.142,1.0604,5.452
2022-07-05 18:32:50.245413+07:00,5.142,1.0604,5.452
2022-07-05 18:32:50.571731+07:00,5.136,1.0604,5.446
2022-07-05 18:32:50.884232+07:00,5.136,1.0604,5.446
2022-07-05 18:32:51.231670+07:00,5.136,1.0959,5.628
2022-07-05 18:32:51.527949+07:00,5.136,1.0959,5.628
2022-07-05 18:32:51.870578+07:00,5.147,1.0959,5.64
2022-07-05 18:32:52.177979+07:00,5.147,1.0959,5.64
2022-07-05 18:32:52.516745+07:00,5.147,1.0418,5.362
2022-07-05 18:32:52.836808+07:00,5.147,1.0418,5.362
