time,Volts,Amps,Watts
2022-07-05 18:26:17.889749+07:00,5.144,1.0115,5.203
2022-07-05 18:26:18.188470+07:00,5.144,1.0115,5.203
2022-07-05 18:26:18.527246+07:00,5.144,1.0791,5.55
2022-07-05 18:26:18.843568+07:00,5.144,1.0791,5.55
2022-07-05 18:26:19.178507+07:00,5.169,1.0791,5.577
2022-07-05 18:26:19.497261+07:00,5.169,1.0791,5.577
2022-07-05 18:26:19.842338+07:00,5.169,1.0126,5.234
2022-07-05 18:26:20.142380+07:00,5.169,1.0126,5.234
2022-07-05 18:26:20.477346+07:00,5.139,1.0126,5.203
2022-07-05 18:26:20.801086+07:00,5.139,1.0126,5.203
2022-07-05 18:26:21.129821+07:00,5.139,1.0904,5.603
2022-07-05 18:26:21.447347+07:00,5.139,1.0904,5.603
2022-07-05 18:26:21.798576+07:00,5.144,1.0904,5.609
2022-07-05 18:26:22.086113+07:00,5.144,1.0904,5.609
2022-07-05 18:26:22.439911+07:00,5.144,1.0624,5.464
2022-07-05 18:26:22.738013+07:00,5.144,1.0624,5.464
2022-07-05 18:26:23.082422+07:00,5.141,1.0624,5.461
2022-07-05 18:26:23.396189+07:00,5.141,1.0624,5.461
2022-07-05 18:26:23.742324+07:00,5.141,1.0487,5.391
2022-07-05 18:26:24.053612+07:00,5.141,1.0487,5.391
2022-07-05 18:26:24.394881+07:00,5.193,1.0487,5.445
2022-07-05 18:26:24.690459+07:00,5.193,1.0487,5.445
2022-07-05 18:26:25.036176+07:00,5.193,1.0563,5.485
2022-07-05 18:26:25.352385+07:00,5.193,1.0563,5.485
2022-07-05 18:26:25.683565+07:00,5.142,1.0563,5.431
2022-07-05 18:26:26.004799+07:00,5.142,1.0563,5.431
2022-07-05 18:26:26.356050+07:00,5.142,1.0595,5.447
2022-07-05 18:26:26.634134+07:00,5.142,1.0595,5.447
2022-07-05 18:26:26.974753+07:00,5.146,1.0595,5.452
2022-07-05 18:26:27.286105+07:00,5.146,1.0595,5.452
2022-07-05 18:26:27.638533+07:00,5.146,1.0252,5.275
2022-07-05 18:26:27.933517+07:00,5.146,1.0252,5.275
2022-07-05 18:26:28.273548+07:00,5.147,1.0252,5.276
2022-07-05 18:26:28.602304+07:00,5.147,1.0252,5.276
2022-07-05 18:26:28.922278+07:00,5.147,1.0826,5.572
2022-07-05 18:26:29.244827+07:00,5.147,1.0826,5.572
2022-07-05 18:26:29.591054+07:00,5.2,1.0826,5.629
2022-07-05 18:26:29.892302+07:00,5.2,1.0826,5.629
2022-07-05 18:26:30.238565+07:00,5.2,1.0851,5.642
2022-07-05 18:26:30.543725+07:00,5.2,1.0851,5.642
2022-07-05 18:26:30.878666+07:00,5.138,1.0851,5.575
2022-07-05 18:26:31.189953+07:00,5.138,1.0851,5.575
2022-07-05 18:26:31.521147+07:00,5.138,1.0385,5.335
2022-07-05 18:26:31.831164+07:00,5.138,1.0385,5.335
2022-07-05 18:26:32.179908+07:00,5.14,1.0385,5.337
2022-07-05 18:26:32.488684+07:00,5.14,1.0385,5.337
2022-07-05 18:26:32.821145+07:00,5.14,1.033,5.309
2022-07-05 18:26:33.131188+07:00,5.14,1.033,5.309
2022-07-05 18:26:33.471153+07:00,5.142,1.033,5.311
2022-07-05 18:26:33.792420+07:00,5.142,1.033,5.311
2022-07-05 18:26:34.121191+07:00,5.142,1.0745,5.525
2022-07-05 18:26:34.447407+07:00,5.142,1.0745,5.525
2022-07-05 18:26:34.769869+07:00,5.156,1.0745,5.54
2022-07-05 18:26:35.081180+07:00,5.156,1.0745,5.54
2022-07-05 18:26:35.421139+07:00,5.156,1.0534,5.431
2022-07-05 18:26:35.730040+07:00,5.156,1.0534,5.431
2022-07-05 18:26:36.082387+07:00,5.139,1.0534,5.413
2022-07-05 18:26:36.406118+07:00,5.139,1.0534,5.413
2022-07-05 18:26:36.737327+07:00,5.139,1.0552,5.422
2022-07-05 18:26:37.028551+07:00,5.139,1.0552,5.422
2022-07-05 18:26:37.376150+07:00,5.151,1.0552,5.435
2022-07-05 18:26:37.693579+07:00,5.151,1.0552,5.435
2022-07-05 18:26:38.021675+07:00,5.151,1.0475,5.395
2022-07-05 18:26:38.329803+07:00,5.151,1.0475,5.395
2022-07-05 18:26:38.668556+07:00,5.141,1.0475,5.385
2022-07-05 18:26:38.991120+07:00,5.141,1.0475,5.385
2022-07-05 18:26:39.318579+07:00,5.141,1.0792,5.548
2022-07-05 18:26:39.631169+07:00,5.141,1.0792,5.548
2022-07-05 18:26:39.978618+07:00,5.17,1.0792,5.579
2022-07-05 18:26:40.278560+07:00,5.17,1.0792,5.579
2022-07-05 18:26:40.636096+07:00,5.17,1.0928,5.649
2022-07-05 18:26:40.948748+07:00,5.17,1.0928,5.649
2022-07-05 18:26:41.267498+07:00,5.137,1.0928,5.613
2022-07-05 18:26:41.583840+07:00,5.137,1.0928,5.613
2022-07-05 18:26:41.926236+07:00,5.137,1.062,5.455
2022-07-05 18:26:42.241164+07:00,5.137,1.062,5.455
2022-07-05 18:26:42.584942+07:00,5.145,1.062,5.463
2022-07-05 18:26:42.897426+07:00,5.145,1.062,5.463
2022-07-05 18:26:43.237481+07:00,5.145,1.0469,5.386
2022-07-05 18:26:43.526245+07:00,5.145,1.0469,5.386
2022-07-05 18:26:43.868736+07:00,5.141,1.0469,5.382
2022-07-05 18:26:44.188740+07:00,5.141,1.0469,5.382
2022-07-05 18:26:44.516219+07:00,5.141,0.9995,5.138
2022-07-05 18:26:44.830573+07:00,5.141,0.9995,5.138
2022-07-05 18:26:45.194944+07:00,5.149,0.9995,5.146
2022-07-05 18:26:45.477468+07:00,5.149,0.9995,5.146
2022-07-05 18:26:45.827484+07:00,5.149,1.0698,5.508
2022-07-05 18:26:46.133739+07:00,5.149,1.0698,5.508
2022-07-05 18:26:46.473719+07:00,5.142,1.0698,5.5
2022-07-05 18:26:46.776169+07:00,5.142,1.0698,5.5
2022-07-05 18:26:47.136180+07:00,5.142,1.0316,5.304
2022-07-05 18:26:47.438694+07:00,5.142,1.0316,5.304
2022-07-05 18:26:47.786187+07:00,5.148,1.0316,5.31
2022-07-05 18:26:48.076184+07:00,5.148,1.0316,5.31
2022-07-05 18:26:48.436181+07:00,5.148,1.0224,5.263
2022-07-05 18:26:48.733727+07:00,5.148,1.0224,5.263
2022-07-05 18:26:49.086189+07:00,5.14,1.0224,5.255
2022-07-05 18:26:49.394913+07:00,5.14,1.0224,5.255
2022-07-05 18:26:49.714899+07:00,5.14,1.074,5.52
2022-07-05 18:26:50.026772+07:00,5.14,1.074,5.52
2022-07-05 18:26:50.399982+07:00,5.166,1.074,5.548
2022-07-05 18:26:50.697443+07:00,5.166,1.074,5.548
2022-07-05 18:26:51.023700+07:00,5.166,1.0949,5.656
2022-07-05 18:26:51.345043+07:00,5.166,1.0949,5.656
2022-07-05 18:26:51.666318+07:00,5.145,1.0949,5.633
2022-07-05 18:26:51.986289+07:00,5.145,1.0949,5.633
2022-07-05 18:26:52.316269+07:00,5.145,1.0571,5.438
2022-07-05 18:26:52.635080+07:00,5.145,1.0571,5.438
2022-07-05 18:26:52.981311+07:00,5.139,1.0571,5.432
2022-07-05 18:26:53.283840+07:00,5.139,1.0571,5.432
2022-07-05 18:26:53.633819+07:00,5.139,1.0516,5.404
2022-07-05 18:26:53.923815+07:00,5.139,1.0516,5.404
2022-07-05 18:26:54.273834+07:00,5.141,1.0516,5.406
2022-07-05 18:26:54.596311+07:00,5.141,1.0516,5.406
2022-07-05 18:26:54.922567+07:00,5.141,0.9664,4.968
2022-07-05 18:26:55.230150+07:00,5.141,0.9664,4.968
2022-07-05 18:26:55.573805+07:00,5.148,0.9664,4.975
2022-07-05 18:26:55.896344+07:00,5.148,0.9664,4.975
2022-07-05 18:26:56.213163+07:00,5.148,1.0798,5.558
2022-07-05 18:26:56.522556+07:00,5.148,1.0798,5.558
2022-07-05 18:26:56.862613+07:00,5.147,1.0798,5.557
2022-07-05 18:26:57.192527+07:00,5.147,1.0798,5.557
2022-07-05 18:26:57.513822+07:00,5.147,1.0091,5.193
2022-07-05 18:26:57.839997+07:00,5.147,1.0091,5.193
2022-07-05 18:26:58.166295+07:00,5.143,1.0091,5.189
2022-07-05 18:26:58.491288+07:00,5.143,1.0091,5.189
2022-07-05 18:26:58.815093+07:00,5.143,1.0456,5.377
2022-07-05 18:26:59.156255+07:00,5.143,1.0456,5.377
2022-07-05 18:26:59.462530+07:00,5.142,1.0456,5.376
2022-07-05 18:26:59.777554+07:00,5.142,1.0456,5.376
2022-07-05 18:27:00.111307+07:00,5.142,1.0892,5.6
2022-07-05 18:27:00.421287+07:00,5.142,1.0892,5.6
2022-07-05 18:27:00.761293+07:00,5.14,1.0892,5.598
2022-07-05 18:27:01.073738+07:00,5.14,1.0892,5.598
2022-07-05 18:27:01.415114+07:00,5.14,1.0934,5.62
2022-07-05 18:27:01.738832+07:00,5.14,1.0934,5.62
2022-07-05 18:27:02.080137+07:00,5.139,1.0934,5.618
2022-07-05 18:27:02.415206+07:00,5.139,1.0934,5.618
2022-07-05 18:27:02.715204+07:00,5.139,1.0046,5.162
2022-07-05 18:27:03.021409+07:00,5.139,1.0046,5.162
2022-07-05 18:27:03.380123+07:00,5.142,1.0046,5.165
2022-07-05 18:27:03.670114+07:00,5.142,1.0046,5.165
2022-07-05 18:27:04.025149+07:00,5.142,1.0326,5.309
2022-07-05 18:27:04.326440+07:00,5.142,1.0326,5.309
2022-07-05 18:27:04.658897+07:00,5.142,1.0326,5.309
2022-07-05 18:27:04.968897+07:00,5.142,1.0326,5.309
2022-07-05 18:27:05.317741+07:00,5.142,1.0128,5.207
2022-07-05 18:27:05.625238+07:00,5.142,1.0128,5.207
2022-07-05 18:27:05.975178+07:00,5.138,1.0128,5.203
2022-07-05 18:27:06.306460+07:00,5.138,1.0128,5.203
2022-07-05 18:27:06.616561+07:00,5.138,1.0744,5.52
2022-07-05 18:27:06.938991+07:00,5.138,1.0744,5.52
2022-07-05 18:27:07.271561+07:00,5.139,1.0744,5.521
2022-07-05 18:27:07.580162+07:00,5.139,1.0744,5.521
2022-07-05 18:27:07.928879+07:00,5.139,1.0193,5.238
2022-07-05 18:27:08.225179+07:00,5.139,1.0193,5.238
2022-07-05 18:27:08.558855+07:00,5.142,1.0193,5.241
2022-07-05 18:27:08.885094+07:00,5.142,1.0193,5.241
2022-07-05 18:27:09.207614+07:00,5.142,1.0475,5.386
2022-07-05 18:27:09.530141+07:00,5.142,1.0475,5.386
2022-07-05 18:27:09.858223+07:00,5.144,1.0475,5.388
2022-07-05 18:27:10.183961+07:00,5.144,1.0475,5.388
2022-07-05 18:27:10.522682+07:00,5.144,1.0669,5.488
2022-07-05 18:27:10.836414+07:00,5.144,1.0669,5.488
2022-07-05 18:27:11.156373+07:00,5.139,1.0669,5.482
2022-07-05 18:27:11.466394+07:00,5.139,1.0669,5.482
2022-07-05 18:27:11.806402+07:00,5.139,1.0228,5.256
2022-07-05 18:27:12.118959+07:00,5.139,1.0228,5.256
2022-07-05 18:27:12.460303+07:00,5.142,1.0228,5.259
2022-07-05 18:27:12.775327+07:00,5.142,1.0228,5.259
2022-07-05 18:27:13.106506+07:00,5.142,1.0712,5.508
2022-07-05 18:27:13.436639+07:00,5.142,1.0712,5.508
2022-07-05 18:27:13.806576+07:00,5.141,1.0712,5.507
2022-07-05 18:27:14.089044+07:00,5.141,1.0712,5.507
2022-07-05 18:27:14.411604+07:00,5.141,1.0532,5.414
2022-07-05 18:27:14.715431+07:00,5.141,1.0532,5.414
2022-07-05 18:27:15.069089+07:00,5.145,1.0532,5.418
2022-07-05 18:27:15.365364+07:00,5.145,1.0532,5.418
2022-07-05 18:27:15.705292+07:00,5.145,0.8683,4.467
2022-07-05 18:27:16.022875+07:00,5.145,0.8683,4.467
2022-07-05 18:27:16.374099+07:00,5.141,0.8683,4.463
2022-07-05 18:27:16.665382+07:00,5.141,0.8683,4.463
2022-07-05 18:27:17.014111+07:00,5.141,1.0434,5.364
2022-07-05 18:27:17.314119+07:00,5.141,1.0434,5.364
2022-07-05 18:27:17.656615+07:00,5.143,1.0434,5.366
2022-07-05 18:27:17.970994+07:00,5.143,1.0434,5.366
2022-07-05 18:27:18.304002+07:00,5.143,1.0646,5.475
2022-07-05 18:27:18.615281+07:00,5.143,1.0646,5.475
2022-07-05 18:27:18.959082+07:00,5.143,1.0646,5.475
2022-07-05 18:27:19.265274+07:00,5.143,1.0646,5.475
2022-07-05 18:27:19.606518+07:00,5.143,1.0644,5.474
2022-07-05 18:27:19.919089+07:00,5.143,1.0644,5.474
2022-07-05 18:27:20.257818+07:00,5.141,1.0644,5.472
2022-07-05 18:27:20.564040+07:00,5.141,1.0644,5.472
2022-07-05 18:27:20.904045+07:00,5.141,0.9032,4.643
2022-07-05 18:27:21.222830+07:00,5.141,0.9032,4.643
2022-07-05 18:27:21.557832+07:00,5.142,0.9032,4.644
2022-07-05 18:27:21.874074+07:00,5.142,0.9032,4.644
2022-07-05 18:27:22.222844+07:00,5.142,1.0608,5.454
2022-07-05 18:27:22.512821+07:00,5.142,1.0608,5.454
2022-07-05 18:27:22.852920+07:00,5.142,1.0608,5.454
2022-07-05 18:27:23.169240+07:00,5.142,1.0608,5.454
2022-07-05 18:27:23.502903+07:00,5.142,1.0675,5.489
2022-07-05 18:27:23.831657+07:00,5.142,1.0675,5.489
2022-07-05 18:27:24.152903+07:00,5.141,1.0675,5.488
2022-07-05 18:27:24.462959+07:00,5.141,1.0675,5.488
2022-07-05 18:27:24.808056+07:00,5.141,1.0554,5.425
2022-07-05 18:27:25.130445+07:00,5.141,1.0554,5.425
2022-07-05 18:27:25.455559+07:00,5.146,1.0554,5.431
2022-07-05 18:27:25.795550+07:00,5.146,1.0554,5.431
2022-07-05 18:27:26.120439+07:00,5.146,0.8215,4.227
2022-07-05 18:27:26.412950+07:00,5.146,0.8215,4.227
2022-07-05 18:27:26.763077+07:00,5.146,0.8215,4.227
2022-07-05 18:27:27.083137+07:00,5.146,0.8215,4.227
2022-07-05 18:27:27.406841+07:00,5.146,1.0283,5.291
2022-07-05 18:27:27.730503+07:00,5.146,1.0283,5.291
2022-07-05 18:27:28.072958+07:00,5.136,1.0283,5.281
2022-07-05 18:27:28.363155+07:00,5.136,1.0283,5.281
2022-07-05 18:27:28.706743+07:00,5.136,1.0577,5.432
2022-07-05 18:27:29.027941+07:00,5.136,1.0577,5.432
2022-07-05 18:27:29.351743+07:00,5.141,1.0577,5.437
2022-07-05 18:27:29.667982+07:00,5.141,1.0577,5.437
2022-07-05 18:27:30.000454+07:00,5.141,1.0446,5.37
2022-07-05 18:27:30.327907+07:00,5.141,1.0446,5.37
2022-07-05 18:27:30.665468+07:00,5.139,1.0446,5.368
2022-07-05 18:27:30.967974+07:00,5.139,1.0446,5.368
2022-07-05 18:27:31.316734+07:00,5.139,0.5984,3.075
2022-07-05 18:27:31.609206+07:00,5.139,0.5984,3.075
2022-07-05 18:27:31.971711+07:00,5.139,0.5984,3.075
2022-07-05 18:27:32.259806+07:00,5.139,0.5984,3.075
2022-07-05 18:27:32.617935+07:00,5.139,1.0269,5.277
2022-07-05 18:27:32.910472+07:00,5.139,1.0269,5.277
2022-07-05 18:27:33.249243+07:00,5.138,1.0269,5.276
2022-07-05 18:27:33.559363+07:00,5.138,1.0269,5.276
2022-07-05 18:27:33.924398+07:00,5.138,1.0009,5.142
2022-07-05 18:27:34.225661+07:00,5.138,1.0009,5.142
2022-07-05 18:27:34.556870+07:00,5.142,1.0009,5.146
2022-07-05 18:27:34.870586+07:00,5.142,1.0009,5.146
2022-07-05 18:27:35.208162+07:00,5.142,1.0393,5.344
2022-07-05 18:27:35.531899+07:00,5.142,1.0393,5.344
2022-07-05 18:27:35.868098+07:00,5.145,1.0393,5.347
2022-07-05 18:27:36.158762+07:00,5.145,1.0393,5.347
2022-07-05 18:27:36.498107+07:00,5.145,0.6115,3.146
2022-07-05 18:27:36.808141+07:00,5.145,0.6115,3.146
2022-07-05 18:27:37.148157+07:00,5.142,0.6115,3.144
2022-07-05 18:27:37.473156+07:00,5.142,0.6115,3.144
2022-07-05 18:27:37.815634+07:00,5.142,1.0461,5.379
2022-07-05 18:27:38.115697+07:00,5.142,1.0461,5.379
2022-07-05 18:27:38.449397+07:00,5.138,1.0461,5.374
2022-07-05 18:27:38.769414+07:00,5.138,1.0461,5.374
2022-07-05 18:27:39.098071+07:00,5.138,1.032,5.302
2022-07-05 18:27:39.420641+07:00,5.138,1.032,5.302
2022-07-05 18:27:39.748121+07:00,5.143,1.032,5.307
2022-07-05 18:27:40.073096+07:00,5.143,1.032,5.307
2022-07-05 18:27:40.416871+07:00,5.143,1.0597,5.45
2022-07-05 18:27:40.710674+07:00,5.143,1.0597,5.45
2022-07-05 18:27:41.066893+07:00,5.139,1.0597,5.445
2022-07-05 18:27:41.363184+07:00,5.139,1.0597,5.445
2022-07-05 18:27:41.695623+07:00,5.139,0.737,3.787
2022-07-05 18:27:42.015688+07:00,5.139,0.737,3.787
2022-07-05 18:27:42.346906+07:00,5.142,0.737,3.789
2022-07-05 18:27:42.664441+07:00,5.142,0.737,3.789
2022-07-05 18:27:43.010650+07:00,5.142,1.0628,5.464
2022-07-05 18:27:43.309495+07:00,5.142,1.0628,5.464
2022-07-05 18:27:43.659432+07:00,5.146,1.0628,5.469
2022-07-05 18:27:43.958358+07:00,5.146,1.0628,5.469
2022-07-05 18:27:44.309500+07:00,5.146,1.0693,5.502
2022-07-05 18:27:44.605801+07:00,5.146,1.0693,5.502
2022-07-05 18:27:44.952050+07:00,5.142,1.0693,5.498
2022-07-05 18:27:45.278258+07:00,5.142,1.0693,5.498
2022-07-05 18:27:45.593263+07:00,5.142,1.0354,5.324
2022-07-05 18:27:45.918326+07:00,5.142,1.0354,5.324
2022-07-05 18:27:46.243317+07:00,5.143,1.0354,5.325
2022-07-05 18:27:46.553317+07:00,5.143,1.0354,5.325
2022-07-05 18:27:46.900188+07:00,5.143,0.8381,4.31
2022-07-05 18:27:47.203464+07:00,5.143,0.8381,4.31
2022-07-05 18:27:47.575827+07:00,5.145,0.8381,4.312
2022-07-05 18:27:47.853319+07:00,5.145,0.8381,4.312
2022-07-05 18:27:48.193373+07:00,5.145,1.0773,5.542
2022-07-05 18:27:48.503432+07:00,5.145,1.0773,5.542
2022-07-05 18:27:48.854646+07:00,5.138,1.0773,5.535
2022-07-05 18:27:49.152090+07:00,5.138,1.0773,5.535
2022-07-05 18:27:49.514613+07:00,5.138,1.0614,5.453
2022-07-05 18:27:49.802069+07:00,5.138,1.0614,5.453
2022-07-05 18:27:50.142024+07:00,5.141,1.0614,5.456
2022-07-05 18:27:50.468316+07:00,5.141,1.0614,5.456
2022-07-05 18:27:50.799608+07:00,5.141,1.0738,5.52
2022-07-05 18:27:51.120822+07:00,5.141,1.0738,5.52
2022-07-05 18:27:51.458337+07:00,5.136,1.0738,5.515
2022-07-05 18:27:51.759660+07:00,5.136,1.0738,5.515
2022-07-05 18:27:52.112049+07:00,5.136,1.0887,5.591
2022-07-05 18:27:52.408366+07:00,5.136,1.0887,5.591
2022-07-05 18:27:52.759627+07:00,5.142,1.0887,5.598
2022-07-05 18:27:53.052136+07:00,5.142,1.0887,5.598
2022-07-05 18:27:53.399612+07:00,5.142,1.0998,5.655
2022-07-05 18:27:53.720871+07:00,5.142,1.0998,5.655
2022-07-05 18:27:54.040874+07:00,5.138,1.0998,5.65
2022-07-05 18:27:54.372238+07:00,5.138,1.0998,5.65
2022-07-05 18:27:54.692262+07:00,5.138,1.0683,5.488
2022-07-05 18:27:55.000990+07:00,5.138,1.0683,5.488
2022-07-05 18:27:55.339695+07:00,5.143,1.0683,5.494
2022-07-05 18:27:55.665970+07:00,5.143,1.0683,5.494
2022-07-05 18:27:55.990961+07:00,5.143,1.0499,5.399
2022-07-05 18:27:56.309795+07:00,5.143,1.0499,5.399
2022-07-05 18:27:56.639746+07:00,5.141,1.0499,5.397
2022-07-05 18:27:56.968512+07:00,5.141,1.0499,5.397
2022-07-05 18:27:57.291066+07:00,5.141,1.0107,5.196
2022-07-05 18:27:57.608542+07:00,5.141,1.0107,5.196
2022-07-05 18:27:57.957267+07:00,5.138,1.0107,5.192
2022-07-05 18:27:58.248544+07:00,5.138,1.0107,5.192
2022-07-05 18:27:58.588546+07:00,5.138,1.0671,5.482
2022-07-05 18:27:58.924860+07:00,5.138,1.0671,5.482
2022-07-05 18:27:59.237308+07:00,5.143,1.0671,5.488
2022-07-05 18:27:59.547347+07:00,5.143,1.0671,5.488
2022-07-05 18:27:59.887380+07:00,5.143,1.0626,5.464
2022-07-05 18:28:00.231040+07:00,5.143,1.0626,5.464
2022-07-05 18:28:00.558489+07:00,5.142,1.0626,5.463
2022-07-05 18:28:00.853566+07:00,5.142,1.0626,5.463
2022-07-05 18:28:01.204780+07:00,5.142,1.0767,5.536
2022-07-05 18:28:01.514764+07:00,5.142,1.0767,5.536
2022-07-05 18:28:01.838553+07:00,5.187,1.0767,5.584
2022-07-05 18:28:02.147321+07:00,5.187,1.0767,5.584
2022-07-05 18:28:02.486052+07:00,5.187,1.0505,5.448
2022-07-05 18:28:02.814817+07:00,5.187,1.0505,5.448
2022-07-05 18:28:03.142326+07:00,5.139,1.0505,5.398
2022-07-05 18:28:03.448647+07:00,5.139,1.0505,5.398
2022-07-05 18:28:03.804805+07:00,5.139,1.0851,5.576
2022-07-05 18:28:04.102354+07:00,5.139,1.0851,5.576
2022-07-05 18:28:04.452371+07:00,5.14,1.0851,5.577
2022-07-05 18:28:04.766205+07:00,5.14,1.0851,5.577
2022-07-05 18:28:05.086791+07:00,5.14,1.024,5.263
2022-07-05 18:28:05.397440+07:00,5.14,1.024,5.263
2022-07-05 18:28:05.772553+07:00,5.143,1.024,5.266
2022-07-05 18:28:06.044935+07:00,5.143,1.024,5.266
2022-07-05 18:28:06.388752+07:00,5.143,1.0554,5.427
2022-07-05 18:28:06.702536+07:00,5.143,1.0554,5.427
2022-07-05 18:28:07.033760+07:00,5.142,1.0554,5.426
2022-07-05 18:28:07.343777+07:00,5.142,1.0554,5.426
2022-07-05 18:28:07.686294+07:00,5.142,1.0501,5.399
2022-07-05 18:28:08.009983+07:00,5.142,1.0501,5.399
2022-07-05 18:28:08.336282+07:00,5.136,1.0501,5.393
2022-07-05 18:28:08.650038+07:00,5.136,1.0501,5.393
2022-07-05 18:28:08.991301+07:00,5.136,1.099,5.644
2022-07-05 18:28:09.312579+07:00,5.136,1.099,5.644
2022-07-05 18:28:09.632529+07:00,5.142,1.099,5.651
2022-07-05 18:28:09.942556+07:00,5.142,1.099,5.651
2022-07-05 18:28:10.281270+07:00,5.142,1.0751,5.528
2022-07-05 18:28:10.596282+07:00,5.142,1.0751,5.528
2022-07-05 18:28:10.931220+07:00,5.142,1.0751,5.528
2022-07-05 18:28:11.241223+07:00,5.142,1.0751,5.528
2022-07-05 18:28:11.600015+07:00,5.142,1.0754,5.529
2022-07-05 18:28:11.889981+07:00,5.142,1.0754,5.529
2022-07-05 18:28:12.241308+07:00,5.193,1.0754,5.584
2022-07-05 18:28:12.560037+07:00,5.193,1.0754,5.584
2022-07-05 18:28:12.883820+07:00,5.193,1.0591,5.499
2022-07-05 18:28:13.190006+07:00,5.193,1.0591,5.499
2022-07-05 18:28:13.533835+07:00,5.139,1.0591,5.442
2022-07-05 18:28:13.839374+07:00,5.139,1.0591,5.442
2022-07-05 18:28:14.202552+07:00,5.139,1.0875,5.588
2022-07-05 18:28:14.488789+07:00,5.139,1.0875,5.588
2022-07-05 18:28:14.840072+07:00,5.143,1.0875,5.593
2022-07-05 18:28:15.153825+07:00,5.143,1.0875,5.593
2022-07-05 18:28:15.500163+07:00,5.143,1.0467,5.383
2022-07-05 18:28:15.795385+07:00,5.143,1.0467,5.383
2022-07-05 18:28:16.140235+07:00,5.144,1.0467,5.384
2022-07-05 18:28:16.439572+07:00,5.144,1.0467,5.384
2022-07-05 18:28:16.798956+07:00,5.144,1.0289,5.292
2022-07-05 18:28:17.091526+07:00,5.144,1.0289,5.292
2022-07-05 18:28:17.448949+07:00,5.191,1.0289,5.341
2022-07-05 18:28:17.746519+07:00,5.191,1.0289,5.341
2022-07-05 18:28:18.084044+07:00,5.191,1.1067,5.744
2022-07-05 18:28:18.410200+07:00,5.191,1.1067,5.744
2022-07-05 18:28:18.728324+07:00,5.143,1.1067,5.691
2022-07-05 18:28:19.051515+07:00,5.143,1.1067,5.691
2022-07-05 18:28:19.379078+07:00,5.143,1.0589,5.445
2022-07-05 18:28:19.694070+07:00,5.143,1.0589,5.445
2022-07-05 18:28:20.036573+07:00,5.14,1.0589,5.442
2022-07-05 18:28:20.356537+07:00,5.14,1.0589,5.442
2022-07-05 18:28:20.677902+07:00,5.14,1.0618,5.457
2022-07-05 18:28:21.029018+07:00,5.14,1.0618,5.457
2022-07-05 18:28:21.348991+07:00,5.142,1.0618,5.459
2022-07-05 18:28:21.636518+07:00,5.142,1.0618,5.459
2022-07-05 18:28:21.991515+07:00,5.142,1.0493,5.395
2022-07-05 18:28:22.290315+07:00,5.142,1.0493,5.395
2022-07-05 18:28:22.647726+07:00,5.16,1.0493,5.414
2022-07-05 18:28:22.935298+07:00,5.16,1.0493,5.414
2022-07-05 18:28:23.281538+07:00,5.16,1.0943,5.646
2022-07-05 18:28:23.595285+07:00,5.16,1.0943,5.646
2022-07-05 18:28:23.941523+07:00,5.138,1.0943,5.622
2022-07-05 18:28:24.234043+07:00,5.138,1.0943,5.622
2022-07-05 18:28:24.579069+07:00,5.138,1.0892,5.596
2022-07-05 18:28:24.920299+07:00,5.138,1.0892,5.596
2022-07-05 18:28:25.229097+07:00,5.142,1.0892,5.6
2022-07-05 18:28:25.550353+07:00,5.142,1.0892,5.6
2022-07-05 18:28:25.890448+07:00,5.142,1.0383,5.338
2022-07-05 18:28:26.190543+07:00,5.142,1.0383,5.338
2022-07-05 18:28:26.571694+07:00,5.144,1.0383,5.341
2022-07-05 18:28:26.836731+07:00,5.144,1.0383,5.341
2022-07-05 18:28:27.174215+07:00,5.144,1.0575,5.439
2022-07-05 18:28:27.488024+07:00,5.144,1.0575,5.439
2022-07-05 18:28:27.839225+07:00,5.179,1.0575,5.476
2022-07-05 18:28:28.133010+07:00,5.179,1.0575,5.476
2022-07-05 18:28:28.476801+07:00,5.179,1.0994,5.693
2022-07-05 18:28:28.800453+07:00,5.179,1.0994,5.693
2022-07-05 18:28:29.130517+07:00,5.136,1.0994,5.646
2022-07-05 18:28:29.434232+07:00,5.136,1.0994,5.646
2022-07-05 18:28:29.772996+07:00,5.136,1.0297,5.288
2022-07-05 18:28:30.083014+07:00,5.136,1.0297,5.288
2022-07-05 18:28:30.425671+07:00,5.139,1.0297,5.291
2022-07-05 18:28:30.748063+07:00,5.139,1.0297,5.291
